Fecha,Producto,Region,Vendedor,Cantidad,Precio,Ventas
2026-07-13,Impresora,Centro,Ana,1,3242.02,3242.02
2026-07-13,Mouse,Centro,Ana,4,443.56,1774.24
2026-07-13,Teclado,Sur,Carlos,3,882.85,2648.55
2026-07-13,Mouse,Este,Luis,5,426.96,2134.8
2026-07-14,Teclado,Centro,Sofia,3,823.02,2469.06
2026-07-14,Monitor,Centro,Sofia,3,4205.56,12616.68
2026-07-14,Teclado,Sur,Carlos,2,900.77,1801.54
2026-07-14,Laptop,Centro,Sofia,3,14868.28,44604.84
2026-07-14,Audifonos,Norte,Maria,2,593.53,1187.06
2026-07-15,Audifonos,Centro,Ana,4,581.95,2327.8
2026-07-15,Mouse,Norte,Maria,2,450.91,901.82
2026-07-15,Monitor,Sur,Carlos,2,4299.17,8598.34
2026-07-15,Teclado,Sur,Carlos,5,827.14,4135.7
2026-07-16,Teclado,Centro,Sofia,6,837.97,5027.82
2026-07-16,Impresora,Norte,Jorge,5,3198.18,15990.9
2026-07-16,Audifonos,Centro,Sofia,1,603.06,603.06
2026-07-16,Mouse,Norte,Maria,3,443.95,1331.85
2026-07-17,Mouse,Centro,Ana,3,441.24,1323.72
2026-07-17,Laptop,Sur,Carlos,2,15123.96,30247.92
2026-07-17,Monitor,Norte,Maria,1,4061.98,4061.98
2026-07-17,Monitor,Sur,Carlos,1,4517.61,4517.61
2026-07-17,Laptop,Centro,Sofia,3,14574.78,43724.34
2026-07-17,Mouse,Este,Diego,5,439.38,2196.9
2026-07-18,Mouse,Centro,Sofia,5,464.95,2324.75
2026-07-18,Teclado,Sur,Paula,5,859.21,4296.05
2026-07-19,Laptop,Norte,Jorge,3,14779.57,44338.71
2026-07-19,Monitor,Sur,Paula,3,4253.2,12759.6
2026-07-20,Monitor,Centro,Ana,3,4176.31,12528.93
2026-07-20,Laptop,Norte,Maria,3,14978.51,44935.53
2026-07-20,Laptop,Sur,Carlos,1,13991.68,13991.68
2026-07-20,Mouse,Sur,Paula,1,445.17,445.17
2026-07-20,Laptop,Norte,Maria,2,14977.12,29954.24
2026-07-20,Teclado,Sur,Carlos,4,878.29,3513.16
2026-07-20,Monitor,Centro,Ana,2,4240.93,8481.86
2026-07-21,Laptop,Sur,Carlos,2,13807.4,27614.8
2026-07-21,Teclado,Este,Diego,4,881.3,3525.2
2026-07-21,Laptop,Centro,Sofia,2,14554.86,29109.72
2026-07-21,Teclado,Norte,Jorge,4,828.32,3313.28
2026-07-21,Teclado,Norte,Jorge,4,834.47,3337.88
2026-07-21,Mouse,Norte,Jorge,4,452.42,1809.68
2026-07-21,Laptop,Centro,Sofia,2,15389.88,30779.76
2026-07-22,Monitor,Sur,Carlos,2,4151.28,8302.56
2026-07-22,Teclado,Centro,Ana,5,900.41,4502.05
2026-07-22,Teclado,Centro,Sofia,4,863.84,3455.36
2026-07-22,Mouse,Norte,Jorge,2,475.39,950.78
2026-07-22,Mouse,Norte,Jorge,4,459.9,1839.6
2026-07-22,Audifonos,Sur,Carlos,5,600.21,3001.05
2026-07-22,Impresora,Centro,Ana,1,3281.23,3281.23
2026-07-23,Audifonos,Norte,Maria,2,626.46,1252.92
2026-07-23,Audifonos,Centro,Sofia,3,595.58,1786.74
2026-07-23,Monitor,Sur,Paula,1,4062.97,4062.97
2026-07-23,Monitor,Este,Diego,2,4351.25,8702.5
2026-07-23,Laptop,Centro,Ana,2,14487.38,28974.76
2026-07-23,Teclado,Centro,Sofia,1,831.19,831.19
2026-07-24,Mouse,Sur,Carlos,5,465.92,2329.6
2026-07-24,Monitor,Sur,Carlos,2,4164.93,8329.86
2026-07-24,Monitor,Norte,Jorge,1,4272.88,4272.88
2026-07-24,Monitor,Sur,Carlos,1,3998.91,3998.91
2026-07-24,Monitor,Centro,Sofia,2,4086.67,8173.34
2026-07-24,Monitor,Este,Luis,2,4170.43,8340.86
2026-07-24,Laptop,Norte,Maria,1,14391.69,14391.69
2026-07-25,Mouse,Norte,Maria,2,448.78,897.56
2026-07-25,Mouse,Centro,Sofia,5,421.89,2109.45
2026-07-26,Mouse,Centro,Sofia,4,460.6,1842.4
2026-07-26,Laptop,Norte,Maria,2,15225.21,30450.42
2026-07-27,Monitor,Este,Diego,1,4193.53,4193.53
2026-07-27,Monitor,Norte,Maria,2,4034.3,8068.6
2026-07-27,Monitor,Este,Luis,1,4388.46,4388.46
2026-07-27,Teclado,Centro,Sofia,1,863.68,863.68
2026-07-27,Teclado,Centro,Sofia,5,867.84,4339.2
2026-07-28,Laptop,Este,Luis,1,15056.63,15056.63
2026-07-28,Impresora,Centro,Sofia,3,3182.9,9548.7
2026-07-28,Laptop,Centro,Sofia,2,14701.49,29402.98
2026-07-28,Monitor,Norte,Maria,2,4179.69,8359.38
2026-07-28,Teclado,Norte,Maria,3,871.53,2614.59
2026-07-28,Teclado,Centro,Sofia,5,878.64,4393.2
2026-07-29,Impresora,Centro,Ana,1,3214.23,3214.23
2026-07-29,Audifonos,Centro,Sofia,5,603.52,3017.6
2026-07-29,Audifonos,Centro,Ana,5,607.02,3035.1
2026-07-29,Audifonos,Norte,Maria,3,598.82,1796.46
2026-07-29,Laptop,Este,Diego,3,14845.53,44536.59
2026-07-30,Mouse,Centro,Sofia,1,440.6,440.6
2026-07-30,Laptop,Centro,Ana,1,15191.11,15191.11
2026-07-30,Monitor,Norte,Jorge,2,4410.98,8821.96
2026-07-30,Laptop,Norte,Maria,2,14464.24,28928.48
2026-07-30,Monitor,Este,Luis,1,4146.29,4146.29
2026-07-31,Teclado,Norte,Jorge,2,870.45,1740.9
2026-07-31,Laptop,Norte,Jorge,1,14877.26,14877.26
2026-07-31,Mouse,Centro,Sofia,6,455.66,2733.96
2026-07-31,Monitor,Norte,Maria,1,4014.62,4014.62
2026-07-31,Audifonos,Norte,Maria,4,566.05,2264.2
2026-07-31,Monitor,Este,Luis,2,4200.7,8401.4
2026-07-31,Mouse,Sur,Paula,2,468.53,937.06
2026-08-01,Laptop,Centro,Ana,1,15400.91,15400.91
2026-08-01,Laptop,Sur,Paula,2,15861.2,31722.4
2026-08-01,Mouse,Centro,Sofia,3,461.45,1384.35
2026-08-02,Monitor,Norte,Maria,2,4289.49,8578.98
2026-08-03,Teclado,Norte,Maria,1,857.77,857.77
2026-08-03,Teclado,Centro,Sofia,5,843.55,4217.75
2026-08-03,Laptop,Centro,Ana,1,14605.01,14605.01
2026-08-03,Teclado,Norte,Maria,1,829.18,829.18
2026-08-03,Audifonos,Este,Luis,3,596.62,1789.86
2026-08-03,Mouse,Norte,Maria,1,457.9,457.9
2026-08-04,Teclado,Centro,Sofia,3,861.76,2585.28
2026-08-04,Laptop,Este,Luis,1,14781.88,14781.88
2026-08-04,Teclado,Norte,Jorge,1,862.24,862.24
2026-08-04,Monitor,Centro,Ana,1,4020.75,4020.75
2026-08-04,Laptop,Norte,Maria,1,15005.87,15005.87
2026-08-05,Audifonos,Centro,Sofia,3,600.04,1800.12
2026-08-05,Audifonos,Centro,Sofia,5,624.38,3121.9
2026-08-05,Monitor,Sur,Paula,2,4121.36,8242.72
2026-08-05,Monitor,Norte,Maria,2,4111.97,8223.94
2026-08-05,Teclado,Centro,Sofia,3,868.52,2605.56
2026-08-05,Mouse,Este,Diego,5,447.45,2237.25
2026-08-05,Mouse,Centro,Ana,5,440.97,2204.85
2026-08-06,Mouse,Este,Luis,4,427.71,1710.84
2026-08-06,Laptop,Centro,Sofia,2,14901.17,29802.34
2026-08-06,Mouse,Norte,Maria,3,431.97,1295.91
2026-08-06,Teclado,Norte,Jorge,2,852.81,1705.62
2026-08-06,Mouse,Este,Diego,2,435.46,870.92
2026-08-06,Teclado,Norte,Maria,5,864.54,4322.7
2026-08-07,Mouse,Sur,Carlos,4,457.26,1829.04
2026-08-07,Audifonos,Centro,Sofia,2,616.66,1233.32
2026-08-07,Mouse,Sur,Paula,2,455.23,910.46
2026-08-07,Mouse,Este,Luis,5,428.58,2142.9
2026-08-08,Audifonos,Este,Luis,2,614.2,1228.4
2026-08-08,Audifonos,Centro,Ana,1,606.05,606.05
2026-08-09,Monitor,Norte,Maria,2,4332.87,8665.74
2026-08-09,Mouse,Norte,Maria,4,473.08,1892.32
2026-08-10,Mouse,Sur,Paula,3,455.17,1365.51
2026-08-10,Monitor,Sur,Paula,1,4012.58,4012.58
2026-08-10,Monitor,Centro,Ana,2,4075.93,8151.86
2026-08-10,Impresora,Centro,Ana,3,3127.7,9383.1
2026-08-10,Monitor,Sur,Carlos,1,3967.42,3967.42
2026-08-10,Monitor,Sur,Carlos,1,4103.54,4103.54
